Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN,age_when_order,month,total_income,total_cost,total_profit
5cbd5cc6-2309-4c44-b298-521f4e79695d,WH1,ExpressAir,Sports and travel,27.0,1,2.7,2019-03-12,23:40:32,Credit Card,22.95,3.8,1794,Normal,US,F,1970-10-28,169 Gable Ridge Ln,9260121727.0,169.0,Wyndy Trivedi,48.369609856262834,March,27.0,22.95,4.050000000000001
6f6e2dd7-9442-4a9f-9965-6defccb2885e,WH2,ExpressAir,Health and beauty,36.0,8,3.6,2019-03-04,7:34:02,E-wallet,30.6,3.7,1795,Member,DE,M,1988-10-23,Siemensstr. 1,3940108348.0,1.0,Oliver J. Kircher,30.360027378507873,March,288.0,244.8,43.19999999999999
8c0788e3-cb4a-4bde-9fb9-e904724358b8,WH3,ExpressAir,Food and beverages,35.0,2,3.5,2019-01-01,17:25:48,E-wallet,29.75,4.0,1796,Normal,GB,M,1989-10-23,4 Wellingtonia Court,9250100720.0,4.0,Peter Steeds,29.190965092402465,January,70.0,59.5,10.5
2c842524-56f5-4923-ac45-c7f7d68ff997,WH3,Special Air,Food and beverages,94.0,7,7.52,2019-03-26,6:38:24,Cash,79.9,3.1,1797,Normal,US,M,1974-10-27,101 Beddingfield Dr,9260119815.0,101.0,Reddi Dubisky,44.41067761806981,March,658.0,559.3000000000001,98.69999999999993
f92a58e2-a656-4dc6-9874-e1eebd21b957,WH2,Regular Air,Electronic accessories,62.0,1,3.1,2019-02-26,1:57:06,Cash,52.7,3.9,1798,Member,US,F,1962-10-30,39 Debenham Dr,9260107033.0,39.0,Rachel Obenreder,56.32580424366872,February,62.0,52.7,9.299999999999997
d36e4d83-33c6-4b86-9187-c646b433dfd6,WH3,Regular Air,Sports and travel,97.0,3,4.85,2019-02-18,13:39:23,Credit Card,82.45,3.7,1799,Member,IT,F,1980-10-25,Via Consorziale 8,4800103243.0,8.0,Marilena Torrini,38.31622176591376,February,291.0,247.35000000000002,43.64999999999998
c60a9d8c-c742-49dc-b94b-c6dc49f10340,WH2,Special Air,Health and beauty,64.0,5,5.12,2019-01-15,11:55:34,Credit Card,54.4,3.9,1800,Member,BE,F,1966-10-29,Daverlostr 66,1900101495.0,66.0,Carina de Man,52.2135523613963,January,320.0,272.0,48.0
acfe08fb-3ed8-4d9c-8976-6a998d6abbdc,WH3,ExpressAir,Electronic accessories,42.0,9,4.2,2019-02-13,10:51:42,E-wallet,35.7,2.7,1801,Normal,US,M,1955-11-01,547 Gooseneck Dr,9260127743.0,547.0,Mark Monaghan,63.285420944558524,February,378.0,321.3,56.69999999999999
5c26f5a0-360f-4b5e-95ec-95fe6d760222,WH2,Regular Air,Food and beverages,78.0,4,3.9,2019-01-20,5:50:39,E-wallet,66.3,3.9,1802,Normal,US,F,1985-10-24,2379 Buckhorn Rd,9260112406.0,2379.0,Jodie Martin,33.24024640657084,January,312.0,265.2,46.80000000000001
480e1fce-99ce-4e65-a6fa-641a06b1394b,WH3,Special Air,Fashion accessories,54.0,10,4.32,2019-03-01,20:11:35,E-wallet,45.9,2.6,1803,Member,US,M,1957-10-31,4839 Ashwood Dr,9260117850.0,4839.0,Timothy Pearce,61.3305954825462,March,540.0,459.0,81.0
ae044fb5-492f-47cb-8ab1-dfe885fd7c97,WH3,Special Air,Health and beauty,39.0,3,3.12,2019-01-04,15:21:12,Credit Card,33.15,3.5,1804,Normal,US,F,1949-11-02,64 Honeycutt Rd,9260112875.0,64.0,Dantzlere Look,69.17180013689254,January,117.0,99.44999999999999,17.55000000000001
f450ebaf-42fe-404f-89db-43088c77c853,WH1,ExpressAir,Fashion accessories,63.0,4,6.3,2019-02-08,5:21:34,E-wallet,53.55,4.4,1805,Normal,US,M,1963-10-30,9 Bellevue Rd,9260110112.0,9.0,Stephen Cush,55.27720739219713,February,252.0,214.2,37.80000000000001
2c7f7373-0d20-41ff-a55b-dce079383d37,WH1,Special Air,Health and beauty,53.0,10,4.24,2019-03-22,5:17:12,E-wallet,45.05,4.9,1806,Member,US,F,1990-10-23,65 Garner Rd,9260112224.0,65.0,Mildred Sessum,28.410677618069816,March,530.0,450.5,79.5
c44fd5a0-c9be-4788-bdbd-d14448d44bee,WH3,Special Air,Fashion accessories,25.0,6,2.0,2019-02-06,23:23:27,Credit Card,21.25,3.9,1807,Normal,US,M,1988-10-23,103 Cole St,9260113548.0,103.0,Thomas Broders,30.288843258042437,February,150.0,127.5,22.5
6d362cf5-0e51-4d39-955c-9e89468cc865,WH1,ExpressAir,Health and beauty,76.0,7,7.6,2019-03-05,12:58:36,Credit Card,64.6,3.5,1808,Member,IT,F,1994-10-22,Via Hoepli 2,4800102184.0,2.0,Renata Fabretti Longo,24.366872005475702,March,532.0,452.19999999999993,79.80000000000007
49b60fc2-9b14-4167-a6cc-f7f55c9f1954,WH1,Regular Air,Home and lifestyle,87.0,2,4.35,2019-02-25,23:08:34,Credit Card,73.95,4.3,1809,Normal,US,M,1971-10-28,5863 Catlin Rd,9260128528.0,5863.0,Herbert Duchon,47.32922655715264,February,174.0,147.9,26.099999999999994
ffa4ec3a-6497-4eca-bfd0-5024974e1cc4,WH1,Regular Air,Electronic accessories,48.0,6,2.4,2019-02-07,14:10:05,Cash,40.8,3.4,1810,Normal,US,F,1998-10-21,379 Davidson St,9260119998.0,379.0,Cammy Lenart-Redmond,20.298425735797398,February,288.0,244.79999999999998,43.20000000000002
163b10e9-00fe-4f90-bd1d-2618a365e862,WH2,ExpressAir,Electronic accessories,55.0,10,5.5,2019-01-16,19:05:23,E-wallet,46.75,2.7,1811,Normal,US,F,1966-10-29,888 Cottage Bluff Ln,9260129846.0,888.0,Nancy Mighton,52.21629021218344,January,550.0,467.5,82.5
89b5c63c-7b57-44dc-a29a-62990266ee53,WH1,Regular Air,Food and beverages,50.0,1,2.5,2019-02-14,16:49:02,E-wallet,42.5,3.6,1812,Normal,US,F,1950-11-02,130 Doverton Ct,9260111014.0,130.0,K'Rhonda Elnaggar,68.28473648186174,February,50.0,42.5,7.5
e5358ef0-9112-4c79-9ea0-e6ba09a7ff6c,WH3,Regular Air,Home and lifestyle,70.0,9,3.5,2019-02-15,22:40:53,Cash,59.5,4.9,1813,Member,US,F,1949-11-02,14 Highlander Dr,9260121383.0,14.0,Maida Penniman,69.28678986995209,February,630.0,535.5,94.5
b767cfc2-1247-4420-9eb4-70af177e005e,WH2,Regular Air,Food and beverages,96.0,5,4.8,2019-01-19,7:54:45,Credit Card,81.6,3.5,1814,Normal,US,F,1979-10-26,3466 Falls of Neuse Rd,9260108140.0,3466.0,Shereen Flaming,39.233401779603014,January,480.0,408.0,72.0
de67cd4a-a536-4810-80e1-2cf4cd103a48,WH2,ExpressAir,Electronic accessories,31.0,7,3.1,2019-01-14,10:27:04,Credit Card,26.35,3.8,1815,Member,DE,M,1956-10-31,Friedrich-Engels-Str. 11,3940108402.0,11.0,Norbert M. Breder,62.20396988364134,January,217.0,184.45000000000002,32.54999999999998
d42dc6d9-f769-46e6-b4a2-4be97ce1d3e4,WH3,Regular Air,Electronic accessories,21.0,3,1.05,2019-03-30,8:35:44,Cash,17.85,4.5,1816,Member,GB,F,1970-10-28,87 The Strand,9250105565.0,87.0,Madelene Muir,48.41889117043121,March,63.0,53.550000000000004,9.449999999999996
b3dcb54d-7b30-4133-b99c-53d48c2a9750,WH2,Special Air,Sports and travel,33.0,7,2.64,2019-03-29,17:48:51,Cash,28.05,4.0,1817,Member,US,F,1992-10-22,4729 Donnybrook Rd,9260129467.0,4729.0,Wendy Lawrence,26.431211498973305,March,231.0,196.35,34.650000000000006
a3c698cf-8709-421e-a919-cc4069ae7b3d,WH3,ExpressAir,Sports and travel,12.0,10,1.2,2019-03-12,19:18:55,E-wallet,10.2,4.7,1818,Normal,DE,M,1994-10-22,Könersberg 2,3940106844.0,2.0,Elmar Jung,24.386036960985628,March,120.0,102.0,18.0
0917dcc5-2cbe-41ce-affd-513923cc9ea0,WH3,ExpressAir,Electronic accessories,37.0,8,3.7,2019-03-09,12:51:17,Cash,31.45,3.8,1819,Normal,NL,M,1976-10-26,Laan Van Eikenstein 4,6300101459.0,4.0,G.J.M. Van Eeuwijk Mim,42.365503080082135,March,296.0,251.6,44.400000000000006
46083454-1b50-4fa9-b2b0-5485dec19c99,WH2,Special Air,Electronic accessories,87.0,3,6.96,2019-01-18,14:21:08,E-wallet,73.95,4.5,1820,Normal,GB,F,1961-10-30,16 Lombard Street,9250104518.0,16.0,Bob Hamilton,57.21834360027378,January,261.0,221.85000000000002,39.14999999999998
6a20da80-5e42-4836-b58b-c70239c1f27e,WH2,Special Air,Sports and travel,55.0,3,4.4,2019-01-05,23:52:43,Cash,46.75,5.0,1821,Member,DE,F,1963-10-30,Lange Weihe 1,3940106002.0,1.0,Elvira Stinnes,55.18412046543463,January,165.0,140.25,24.75
4ee81c25-2d68-4a18-85a6-732b6d639ffb,WH3,Regular Air,Health and beauty,17.0,9,0.85,2019-03-05,10:45:29,E-wallet,14.45,2.8,1822,Normal,DE,M,2005-10-19,Institut Für Technische 1,3940106496.0,1.0,Klaus Stahmer,13.374401095140314,March,153.0,130.04999999999998,22.950000000000017
143e59df-a09b-4c2e-b7a9-9166a43f3fe9,WH3,ExpressAir,Sports and travel,94.0,1,9.4,2019-01-21,22:19:10,E-wallet,79.9,4.4,1823,Normal,US,M,1987-10-24,5894 Frank St,9260114848.0,5894.0,Carl Orff,31.24435318275154,January,94.0,79.9,14.099999999999994
49e05575-57be-4113-a977-24306fc42e57,WH3,ExpressAir,Health and beauty,94.0,5,9.4,2019-01-16,13:09:36,Cash,79.9,4.7,1824,Member,US,F,2004-10-19,115 Horsham Way,9260110725.0,115.0,Belinda Lehmkuhl,14.242299794661191,January,470.0,399.5,70.5
6a2c317f-8c8c-4ea2-81fa-96a5586bfe6b,WH1,Special Air,Food and beverages,89.0,2,7.12,2019-03-16,12:24:00,E-wallet,75.65,3.8,1825,Normal,US,M,1970-10-28,830 Bivens Dr,9260100615.0,830.0,Mununga Stocz,48.380561259411365,March,178.0,151.3,26.69999999999999
23768ea4-7cc2-459b-a97b-e51ea83574f8,WH2,Special Air,Home and lifestyle,90.0,1,7.2,2019-03-12,10:47:47,E-wallet,76.5,4.9,1826,Normal,TR,M,1963-10-30,Ozveren Sokak 2,9050100004.0,2.0,Sancar Tuncbilek,55.36481861738535,March,90.0,76.5,13.5
5599bf89-accd-408c-b9e0-94d47dc65740,WH2,Regular Air,Home and lifestyle,60.0,6,3.0,2019-03-15,20:53:19,Credit Card,51.0,4.2,1827,Normal,DE,M,1954-11-01,Dachsstr. 4,3940106168.0,4.0,Jürgen Hake,64.3668720054757,March,360.0,306.0,54.0
85638d86-4f9a-4f3e-95ab-2219e09bf49b,WH2,Regular Air,Food and beverages,61.0,8,3.05,2019-02-11,18:57:18,Credit Card,51.85,4.9,1828,Normal,US,F,1975-10-27,51 Boundary St,9260121846.0,51.0,Marianne Mohapatra,43.29363449691992,February,488.0,414.8,73.19999999999999
f9a295a6-4a5b-47a2-8118-05f1609a5dd6,WH3,Special Air,Electronic accessories,61.0,1,4.88,2019-02-24,10:13:34,E-wallet,51.85,3.9,1829,Member,NL,M,1958-10-31,Nijverheidsweg 6,6300100727.0,6.0,R.W. Jayetileke,60.31759069130732,February,61.0,51.85,9.149999999999999
bccd7a6a-fc05-4170-9077-74be2ccec819,WH3,Special Air,Home and lifestyle,60.0,2,4.8,2019-01-31,23:59:21,Credit Card,51.0,4.9,1830,Normal,US,F,1983-10-25,512 Beckwyck Dr,9260110308.0,512.0,Sharon Dunn,35.26899383983573,January,120.0,102.0,18.0
380dd185-97fe-4122-9435-f1f109ab3f71,WH2,Regular Air,Food and beverages,95.0,7,4.75,2019-03-20,1:09:17,Credit Card,80.75,4.8,1831,Member,AU,M,1957-10-31,27 Prospect Street,1600100684.0,27.0,Lock Wandke,61.38261464750171,March,665.0,565.25,99.75
0ccbfe4f-f2c9-4816-8e72-8e94a881c549,WH1,Regular Air,Electronic accessories,52.0,6,2.6,2019-03-30,2:42:12,Credit Card,44.2,3.3,1832,Member,IT,F,1998-10-21,Via Cassanese 121,4800104494.0,121.0,Carla Pennacchiotti,20.438056125941138,March,312.0,265.20000000000005,46.799999999999955
63b71eb4-3b18-4ec4-8bcd-f2f3d56773ec,WH3,ExpressAir,Food and beverages,88.0,6,8.8,2019-01-31,20:25:13,Cash,74.8,4.6,1833,Normal,US,F,1954-11-01,116 Dalmeny Dr,9260111327.0,116.0,Brandye Harris,64.24914442162903,January,528.0,448.79999999999995,79.20000000000005
0cf8405d-7213-4add-832a-58f3e923f162,WH2,ExpressAir,Food and beverages,14.0,5,1.4,2019-03-02,12:16:53,Cash,11.9,4.5,1834,Normal,ES,M,1967-10-29,C. Sardenya 273,8300100174.0,273.0,Ramón Longin,51.34017796030116,March,70.0,59.5,10.5
15bb3ced-5a6f-4155-ba2a-d1aa612ccf15,WH3,ExpressAir,Home and lifestyle,47.0,10,4.7,2019-02-01,16:16:23,E-wallet,39.95,4.1,1835,Member,FR,M,1982-10-25,Rue Jean Joannon 141,3500100027.0,141.0,Louis-Jean Marecaux,36.271047227926076,February,470.0,399.5,70.5
ad25fea4-0470-4ba5-8d98-7faf7bd35009,WH1,ExpressAir,Health and beauty,93.0,6,9.3,2019-02-14,5:14:13,Cash,79.05,3.2,1836,Member,IT,M,1948-11-02,Piazza Boldrini 1,4800104344.0,1.0,Emilio Pescetti,70.28336755646818,February,558.0,474.29999999999995,83.70000000000005
fb698a54-4995-4aec-b08f-7c9581141ebd,WH1,Special Air,Home and lifestyle,59.0,7,4.72,2019-01-20,9:30:07,Credit Card,50.15,4.2,1837,Member,IT,M,1984-10-24,Via Errore 3,4800102099.0,3.0,Giovanni Buset,34.23956194387406,January,413.0,351.05,61.94999999999999
d4b86457-07cb-4f42-9371-3d357bb244b2,WH1,Regular Air,Electronic accessories,46.0,8,2.3,2019-01-12,21:47:56,E-wallet,39.1,4.8,1838,Member,GB,M,1963-10-30,2 Victoria Place,9250100993.0,2.0,Stephen Bell,55.20328542094456,January,368.0,312.8,55.19999999999999
8e464a03-743d-47d4-8bbe-9bf203e42efc,WH2,Special Air,Food and beverages,65.0,5,5.2,2019-01-21,16:18:15,Cash,55.25,4.1,1839,Member,US,M,2001-10-20,220 Daniels St,9260114665.0,220.0,John Albanese,17.253935660506503,January,325.0,276.25,48.75
ef442309-8699-47c6-96e8-af31cc332d59,WH3,ExpressAir,Sports and travel,36.0,5,3.6,2019-03-05,17:40:32,E-wallet,30.6,3.7,1840,Normal,US,M,1959-10-31,914 Glenwood Ave,9260103480.0,914.0,Patrick Rose,59.3429158110883,March,180.0,153.0,27.0
005b371a-6635-4e8c-bddc-1a75b35ed82f,WH1,Regular Air,Fashion accessories,52.0,8,2.6,2019-02-11,3:35:05,E-wallet,44.2,2.6,1841,Normal,IT,F,1962-10-30,Corso Giuseppe Garibaldi 10,4800100862.0,10.0,Marussia Papagni,56.284736481861735,February,416.0,353.6,62.39999999999998
01f4085b-ef96-45a6-9056-fff6ac50357f,WH1,ExpressAir,Food and beverages,46.0,9,4.6,2019-01-20,14:08:24,Cash,39.1,3.0,1842,Normal,US,M,1962-10-30,171 Grand Ave,9260122386.0,171.0,Daniel Grigg,56.224503764544835,January,414.0,351.90000000000003,62.099999999999966
02300d0c-d848-466e-9c13-76adc6a83519,WH3,Regular Air,Sports and travel,81.0,4,4.05,2019-01-03,0:53:29,Cash,68.85,4.4,1843,Normal,US,M,1989-10-23,82 Briardale Ave,9260122429.0,82.0,William Miller,29.196440793976727,January,324.0,275.4,48.60000000000002
41accc14-a6a5-42a4-8a43-908124ced17a,WH1,ExpressAir,Home and lifestyle,14.0,8,1.4,2019-02-10,16:13:16,E-wallet,11.9,4.7,1844,Member,GB,F,1985-10-24,1 Theed Street,9250105571.0,1.0,Gill Caudle,33.29774127310061,February,112.0,95.2,16.799999999999997
ddb570b6-43cf-47e3-bcd6-929fd22f57cd,WH3,ExpressAir,Fashion accessories,56.0,8,5.6,2019-01-10,23:55:55,E-wallet,47.6,2.7,1845,Normal,US,M,1954-11-01,178 Collier Pl,9260124623.0,178.0,Ellory Krieger,64.19164955509925,January,448.0,380.8,67.19999999999999
12781209-44b7-4182-88dc-c017c52c63cc,WH2,Regular Air,Electronic accessories,41.0,3,2.05,2019-03-27,20:38:59,Cash,34.85,2.8,1846,Normal,US,M,1986-10-24,89 Fayetteville Rd,9260118667.0,89.0,Phillip Centamore,32.421629021218344,March,123.0,104.55000000000001,18.44999999999999
36e3af73-528e-40fb-82ff-0f157ffa30fe,WH2,Special Air,Home and lifestyle,97.0,8,7.76,2019-03-23,13:54:43,Credit Card,82.45,2.9,1847,Member,US,F,1991-10-23,964 Chalk Rd,9260120907.0,964.0,Hali Haiglep,27.41409993155373,March,776.0,659.6,116.39999999999998
ffa261ae-b235-4826-b860-e76ad0a9c0a4,WH3,Regular Air,Health and beauty,41.0,10,2.05,2019-01-27,4:53:04,Cash,34.85,4.4,1848,Normal,US,M,1993-10-22,186 Hawkshead Rd,9260120182.0,186.0,Harden Smith,25.26488706365503,January,410.0,348.5,61.5
1f9bf780-b29e-4ace-a86a-c780fde0d598,WH2,Special Air,Food and beverages,94.0,1,7.52,2019-01-05,3:17:40,Credit Card,79.9,2.7,1849,Normal,DE,F,1976-10-26,Teltowkanalstr. 1,3940100972.0,1.0,Susanne Arens,42.19301848049281,January,94.0,79.9,14.099999999999994
f7756870-e732-4df1-88a2-a23e51a2329e,WH3,Regular Air,Fashion accessories,41.0,4,2.05,2019-02-07,11:07:17,Credit Card,34.85,4.5,1850,Normal,ES,F,1998-10-21,C. Serrano 7,8300100688.0,7.0,Ana Moral,20.298425735797398,February,164.0,139.4,24.599999999999994
2dd10420-407a-470b-821a-602192e08d65,WH1,Regular Air,Fashion accessories,94.0,9,4.7,2019-01-03,4:49:39,Credit Card,79.9,2.8,1851,Normal,TR,F,1974-10-27,Is Kuleleri 2,9050100013.0,2.0,Bilge Tuncbilek,44.186173853524984,January,846.0,719.1,126.89999999999998
1fe8624e-355e-4edf-9259-b3d2fbfbe19a,WH3,Special Air,Food and beverages,51.0,2,4.08,2019-02-26,20:06:51,Credit Card,43.35,3.1,1852,Member,US,F,1970-10-28,196 Arbor Way,9260107567.0,196.0,Jennelle Bonfanti,48.33127994524298,February,102.0,86.7,15.299999999999997
00a7c86d-e6e0-42d7-b1b6-361cca6a36a2,WH3,Regular Air,Home and lifestyle,33.0,6,1.65,2019-03-15,21:57:11,E-wallet,28.05,3.8,1853,Normal,US,M,1954-11-01,1691 Banbury Rd,9260118732.0,1691.0,Michael Jeter,64.3668720054757,March,198.0,168.3,29.69999999999999
74295e65-d00f-46e0-92d6-4d70b3a20de1,WH2,Regular Air,Health and beauty,86.0,9,4.3,2019-03-04,4:44:41,Cash,73.1,2.9,1854,Normal,US,F,1948-11-02,260 Bartons Enclave Ln,9260122315.0,260.0,Evelyntyne Grey,70.33264887063655,March,774.0,657.9,116.10000000000002
5fb8886b-ece1-49f5-bcdb-03f258f961b9,WH2,Regular Air,Fashion accessories,74.0,6,3.7,2019-02-09,3:24:43,E-wallet,62.9,3.8,1855,Member,US,F,1980-10-25,1045 Colby Dr,9260116167.0,1045.0,Gussie Tolley,38.29158110882957,February,444.0,377.4,66.60000000000002
5bd73d85-7446-4039-99b2-8507c72d7b8f,WH3,Special Air,Fashion accessories,97.0,4,7.76,2019-03-21,4:55:06,Credit Card,82.45,4.7,1856,Member,TR,M,1954-11-01,P.K. 5,9050100020.0,5.0,Nesrin Ankan,64.3832991101985,March,388.0,329.8,58.19999999999999
e3ceb7c9-cd10-484e-bd38-087cd69af630,WH2,Regular Air,Electronic accessories,54.0,5,2.7,2019-01-03,4:57:23,Cash,45.9,3.2,1857,Member,IT,M,1989-10-23,Via M.l. King 1,4800100418.0,1.0,Carlo Andrea Bastoni,29.196440793976727,January,270.0,229.5,40.5
010f3989-ea24-4e5f-bfab-fee4fae603d1,WH2,Special Air,Electronic accessories,99.0,4,7.92,2019-03-23,21:18:10,Credit Card,84.15,4.0,1858,Member,NL,M,1981-10-25,Oudhoornseweg 8,6300100175.0,8.0,W.J. Meijering,37.4072553045859,March,396.0,336.6,59.39999999999998
f88b81c3-2fca-4085-b930-6e23a06e7afd,WH3,Regular Air,Sports and travel,74.0,3,3.7,2019-02-16,23:37:29,Cash,62.9,4.9,1859,Normal,US,M,2000-10-20,1263 Blenheim Dr,9260118742.0,1263.0,Thomas Orourke,18.324435318275153,February,222.0,188.7,33.30000000000001
2bb100fc-e159-4fda-acca-b4e32c902e4a,WH2,Special Air,Food and beverages,74.0,3,5.92,2019-02-03,21:04:44,Cash,62.9,3.7,1860,Normal,US,M,1995-10-22,349 Kellwood Ct,9260113084.0,349.0,Jahmaul Hoganson,23.28542094455852,February,222.0,188.7,33.30000000000001
ccc4ad66-4fab-4d3c-b316-70bd13399bfd,WH3,Special Air,Electronic accessories,13.0,1,1.04,2019-02-20,22:55:13,Cash,11.05,4.8,1861,Normal,NL,F,1952-11-01,Marten Meesweg 41,6300101156.0,41.0,Jan-Reijer Schuijt,66.3025325119781,February,13.0,11.05,1.9499999999999993
de9c884e-779e-4ddf-b67c-be0ec6b7069a,WH1,Special Air,Health and beauty,95.0,1,7.6,2019-01-30,3:45:23,Credit Card,80.75,3.6,1862,Member,GB,M,2000-10-20,2 Thane Road,9250106399.0,2.0,Liz Gadhania,18.27789185489391,January,95.0,80.75,14.25
c0830278-3c73-458c-bed0-a362f380c852,WH3,Special Air,Fashion accessories,76.0,6,6.08,2019-03-16,7:25:51,Cash,64.6,4.6,1863,Normal,US,M,1962-10-30,97 Connally Ln,9260113112.0,97.0,Paul Lindemuth,56.375085557837096,March,456.0,387.59999999999997,68.40000000000003
08a3ebda-a44c-41ac-ace4-f46d637ca81a,WH3,ExpressAir,Food and beverages,62.0,2,6.2,2019-01-23,13:39:56,Credit Card,52.7,4.3,1864,Member,IT,F,1958-10-31,Via Caradosso 15,4800102019.0,15.0,Miranda Ragaglini,60.2299794661191,January,124.0,105.4,18.599999999999994
68a66364-ee7f-41bf-8ab4-534210c5364e,WH1,Special Air,Sports and travel,52.0,7,4.16,2019-03-04,8:28:40,E-wallet,44.2,3.2,1865,Member,ES,M,1953-11-01,C. Geranios 16,8300100531.0,16.0,Borja Martín Martín,65.33607118412047,March,364.0,309.40000000000003,54.599999999999966
5df178bd-d742-4029-a747-ffdb28ac5f74,WH3,Regular Air,Fashion accessories,48.0,6,2.4,2019-02-12,16:19:44,E-wallet,40.8,3.8,1866,Member,BJ,M,1987-10-24,Benin str 1,3110100001.0,1.0,Djosse Atchade,31.304585900068446,February,288.0,244.79999999999998,43.20000000000002
dd5ae4f4-9ce3-4dfe-812b-764841fc64b5,WH2,ExpressAir,Food and beverages,54.0,6,5.4,2019-03-14,9:11:14,Credit Card,45.9,4.2,1867,Member,NO,M,1986-10-24,Serviceboks 1,6850100150.0,1.0,Arne Molland,32.38603696098563,March,324.0,275.4,48.60000000000002
07d77057-3d2e-499c-bc56-ca8b7cdafb1d,WH1,ExpressAir,Health and beauty,70.0,2,7.0,2019-02-14,8:06:59,Credit Card,59.5,3.4,1868,Member,US,F,1965-10-29,7581 Honeycutt Rd,9260115578.0,7581.0,Alev Donders,53.295003422313485,February,140.0,119.0,21.0
a2cfeb60-7eb4-4e91-8223-d1d51415ed19,WH3,Special Air,Fashion accessories,91.0,8,7.28,2019-03-17,2:51:48,Credit Card,77.35,4.7,1869,Member,FR,M,1968-10-28,Rue Salvador Allende 14,3500101247.0,14.0,Francois Chretien,50.38193018480493,March,728.0,618.8,109.20000000000005
46ee1e28-e5bf-4110-8281-bcb0d2c850dd,WH2,Regular Air,Electronic accessories,99.0,5,4.95,2019-03-17,2:05:02,Credit Card,84.15,3.9,1870,Normal,DE,F,1998-10-21,Albrechtstr. 16,3940109594.0,16.0,Ursula Pfennig,20.40246406570842,March,495.0,420.75,74.25
78a17b79-dc6b-4dc9-b6cd-76bc233eff83,WH3,ExpressAir,Electronic accessories,92.0,8,9.2,2019-01-15,7:50:37,Credit Card,78.2,4.3,1871,Member,FR,F,1949-11-02,Chemin de la Passio Vella 1,3500101229.0,1.0,Valerie Cirodde,69.20191649555099,January,736.0,625.6,110.39999999999998
49f3876b-6dad-4d8f-bed8-8819641fda58,WH1,Special Air,Food and beverages,66.0,2,5.28,2019-03-15,19:36:16,Cash,56.1,2.7,1872,Normal,DE,M,2004-10-19,Gereonshof 1,3940105745.0,1.0,Jürgen Maass,14.401095140314853,March,132.0,112.2,19.799999999999997
248fbff6-7cfe-4dcd-920b-ad5aea625e9f,WH3,ExpressAir,Sports and travel,98.0,6,9.8,2019-01-28,9:59:49,Cash,83.3,4.6,1873,Member,ES,M,1997-10-21,C. Torres Quevedo 1,8300100354.0,1.0,Luis Lledó,21.270362765229294,January,588.0,499.79999999999995,88.20000000000005
e451e244-5ffd-4a3b-9a64-580e4d3b72a9,WH1,ExpressAir,Sports and travel,27.0,3,2.7,2019-02-26,12:04:52,Credit Card,22.95,2.9,1874,Normal,US,F,1960-10-30,1386 Hinton St,9260124488.0,1386.0,Vergelean Alonso,58.32443531827516,February,81.0,68.85,12.150000000000006
752019d3-12fe-4a62-beb1-24e91b3ff816,WH3,ExpressAir,Sports and travel,36.0,9,3.6,2019-01-27,2:35:09,Credit Card,30.6,3.6,1875,Member,US,M,1969-10-28,3591 Jackson St,9260113863.0,3591.0,Courtney Kaisershot,49.24845995893224,January,324.0,275.40000000000003,48.599999999999966
1ea62b3b-9b81-4267-a678-bec45da4aab3,WH1,ExpressAir,Home and lifestyle,77.0,7,7.7,2019-03-14,17:02:20,E-wallet,65.45,3.9,1876,Normal,DE,F,1990-10-23,Weingartenstr. 8,3940110280.0,8.0,Lidia Yassouridis,28.38877481177276,March,539.0,458.15000000000003,80.84999999999997
8e6db4ad-6b46-468f-bba2-e7de6c0b0e81,WH1,Regular Air,Fashion accessories,18.0,8,0.9,2019-02-10,4:26:40,Cash,15.3,2.6,1877,Normal,IT,M,1961-10-30,Via Manara 1,4800104337.0,1.0,Alfiero Cagol,57.281314168377826,February,144.0,122.4,21.599999999999994
4d9f4fd7-fa26-422c-a857-c9e6b6e6269b,WH1,Special Air,Fashion accessories,53.0,2,4.24,2019-03-07,23:37:44,E-wallet,45.05,3.6,1878,Normal,IT,M,1988-10-23,Via Cibario 4,4800101374.0,4.0,Antonio Pizzoferrato,30.368240930869266,March,106.0,90.1,15.900000000000006
44454fa5-694b-4b23-a246-d4f9770dcf12,WH3,Special Air,Fashion accessories,97.0,9,7.76,2019-01-24,16:05:06,Credit Card,82.45,3.4,1879,Normal,US,F,1964-10-29,1516 Barton Place Dr,9260113361.0,1516.0,Anna Wiggins,54.23682409308692,January,873.0,742.0500000000001,130.94999999999993
086466a4-0c5b-46f3-810d-5bdc54e5461c,WH3,Special Air,Home and lifestyle,41.0,8,3.28,2019-02-12,1:35:40,Credit Card,34.85,3.5,1880,Normal,US,M,1994-10-22,6229 Edington Ln,9260105197.0,6229.0,Omar Wasington,24.309377138945926,February,328.0,278.8,49.19999999999999
d71416a8-8cb2-4ad9-b4ab-d4856da048da,WH3,ExpressAir,Fashion accessories,33.0,10,3.3,2019-02-05,17:36:32,E-wallet,28.05,3.1,1881,Normal,US,M,1960-10-30,728 Boundary St,9260107379.0,728.0,Berry Chapman-Pointer,58.26694045174538,February,330.0,280.5,49.5
